id,datetime,platform,sun_elevation,cloud,day,doy,hour,month
LC08_L1TP_013010_20200528_20200820_02_T1,2020-05-28 15:24:23.503096+00:00,LANDSAT_8,40.66987874,90.04,2020-05-28,149,15,5
LC08_L1GT_081234_20200524_20200820_02_T2,2020-05-24 23:53:59.037302+00:00,LANDSAT_8,8.38527245,4.94,2020-05-24,145,23,5
LC08_L1TP_010011_20200523_20200820_02_T1,2020-05-23 15:06:14.189056+00:00,LANDSAT_8,41.08890399,4.21,2020-05-23,144,15,5
LC08_L1TP_010010_20200523_20200820_02_T1,2020-05-23 15:05:50.298017+00:00,LANDSAT_8,39.81485265,5.54,2020-05-23,144,15,5
LC08_L1TP_083234_20200523_20200820_02_T1,2020-05-23 00:06:20.338540+00:00,LANDSAT_8,8.02151132,13.21,2020-05-23,144,0,5
LC08_L1TP_012010_20200521_20200820_02_T1,2020-05-21 15:18:11.573845+00:00,LANDSAT_8,39.43295344,0.18,2020-05-21,142,15,5
LC08_L1TP_014010_20200519_20200820_02_T1,2020-05-19 15:30:32.811515+00:00,LANDSAT_8,39.02813932,69.94,2020-05-19,140,15,5
LC08_L1TP_082234_20200516_20200820_02_T2,2020-05-16 00:00:08.066389+00:00,LANDSAT_8,6.58079939,0.06,2020-05-16,137,0,5
LC08_L1TP_011010_20200514_20200820_02_T1,2020-05-14 15:11:59.212859+00:00,LANDSAT_8,37.91034429,22.25,2020-05-14,135,15,5
LC08_L1TP_084234_20200514_20200820_02_T2,2020-05-14 00:12:29.211041+00:00,LANDSAT_8,6.1281189,55.62,2020-05-14,135,0,5
LC08_L1TP_013010_20200512_20200820_02_T1,2020-05-12 15:24:20.348900+00:00,LANDSAT_8,37.42850553,0.46,2020-05-12,133,15,5
LC08_L1TP_010011_20200507_20200820_02_T1,2020-05-07 15:06:11.572760+00:00,LANDSAT_8,37.3993692,6.58,2020-05-07,128,15,5
LC08_L1TP_010010_20200507_20200820_02_T1,2020-05-07 15:05:47.711373+00:00,LANDSAT_8,36.12535907,1.63,2020-05-07,128,15,5
LC08_L1TP_012010_20200505_20200820_02_T1,2020-05-05 15:18:10.626375+00:00,LANDSAT_8,35.57474821,1.23,2020-05-05,126,15,5
LC08_L1TP_011010_20200428_20200820_02_T1,2020-04-28 15:12:04.000172+00:00,LANDSAT_8,33.49589489,97.84,2020-04-28,119,15,4
LC08_L1TP_013010_20200426_20200822_02_T1,2020-04-26 15:24:26.749985+00:00,LANDSAT_8,32.86762881,56.29,2020-04-26,117,15,4
LC08_L1TP_010011_20200421_20200822_02_T1,2020-04-21 15:06:20.739843+00:00,LANDSAT_8,32.4895011,0.77,2020-04-21,112,15,4
LC08_L1TP_010010_20200421_20200822_02_T1,2020-04-21 15:05:56.874220+00:00,LANDSAT_8,31.22031948,3.27,2020-04-21,112,15,4
LC08_L1TP_012010_20200419_20200822_02_T1,2020-04-19 15:18:19.471386+00:00,LANDSAT_8,30.54175683,70.88,2020-04-19,110,15,4
LC08_L1GT_011010_20200412_20200822_02_T2,2020-04-12 15:12:11.722811+00:00,LANDSAT_8,28.05998912,100.0,2020-04-12,103,15,4
LC08_L1TP_013010_20200410_20200822_02_T1,2020-04-10 15:24:34.150865+00:00,LANDSAT_8,27.33030169,0.03,2020-04-10,101,15,4
LC08_L1TP_010011_20200405_20200822_02_T1,2020-04-05 15:06:27.336414+00:00,LANDSAT_8,26.71330126,0.01,2020-04-05,96,15,4
LC08_L1TP_010010_20200405_20200822_02_T1,2020-04-05 15:06:03.470791+00:00,LANDSAT_8,25.45507101,0.0,2020-04-05,96,15,4
LC08_L1TP_012010_20200403_20200822_02_T1,2020-04-03 15:18:25.750698+00:00,LANDSAT_8,24.69576679,1.07,2020-04-03,94,15,4
LC08_L1TP_011010_20200327_20200822_02_T2,2020-03-27 15:12:19.239617+00:00,LANDSAT_8,21.97727965,100.0,2020-03-27,87,15,3
LC08_L1GT_013010_20200325_20200822_02_T2,2020-03-25 15:24:42.099707+00:00,LANDSAT_8,21.1938052,100.0,2020-03-25,85,15,3
LC08_L1TP_010011_20200320_20200822_02_T1,2020-03-20 15:06:36.386624+00:00,LANDSAT_8,20.45519439,57.08,2020-03-20,80,15,3
LC08_L1TP_010010_20200320_20200822_02_T1,2020-03-20 15:06:12.512529+00:00,LANDSAT_8,19.20965014,12.03,2020-03-20,80,15,3
LC08_L1TP_012010_20200318_20200822_02_T1,2020-03-18 15:18:35.232932+00:00,LANDSAT_8,18.41884487,0.71,2020-03-18,78,15,3
LC08_L1TP_011010_20200311_20200822_02_T1,2020-03-11 15:12:27.929672+00:00,LANDSAT_8,15.64183741,20.46,2020-03-11,71,15,3
LC08_L1TP_013010_20200309_20200822_02_T1,2020-03-09 15:24:50.472163+00:00,LANDSAT_8,14.85667936,15.12,2020-03-09,69,15,3
LC08_L1TP_010011_20200304_20200822_02_T1,2020-03-04 15:06:43.971822+00:00,LANDSAT_8,14.1321115,1.26,2020-03-04,64,15,3
LC08_L1TP_010010_20200304_20200822_02_T1,2020-03-04 15:06:20.106199+00:00,LANDSAT_8,12.89802216,20.11,2020-03-04,64,15,3
LC08_L1TP_012010_20200302_20200822_02_T1,2020-03-02 15:18:42.530326+00:00,LANDSAT_8,12.12892084,1.68,2020-03-02,62,15,3
LC08_L1TP_011010_20200224_20200822_02_T1,2020-02-24 15:12:34.135497+00:00,LANDSAT_8,9.48182563,19.58,2020-02-24,55,15,2
LC08_L1TP_013010_20200222_20200822_02_T1,2020-02-22 15:24:56.364571+00:00,LANDSAT_8,8.74964609,34.9,2020-02-22,53,15,2
LC08_L1TP_010011_20200217_20200823_02_T1,2020-02-17 15:06:49.059196+00:00,LANDSAT_8,8.18583309,7.92,2020-02-17,48,15,2
LC08_L1TP_010010_20200217_20200823_02_T1,2020-02-17 15:06:25.189337+00:00,LANDSAT_8,6.95608253,22.16,2020-02-17,48,15,2
LC08_L1TP_012010_20200215_20200823_02_T1,2020-02-15 15:18:47.282877+00:00,LANDSAT_8,6.26565363,37.05,2020-02-15,46,15,2
LC08_L1GT_081234_20210628_20210707_02_T2,2021-06-28 23:54:25.508994+00:00,LANDSAT_8,10.9070195,83.79,2021-06-28,179,23,6
LC08_L1TP_010011_20210627_20210707_02_T1,2021-06-27 15:06:40.672280+00:00,LANDSAT_8,43.5886425,81.69,2021-06-27,178,15,6
LC08_L1TP_010010_20210627_20210707_02_T1,2021-06-27 15:06:16.785476+00:00,LANDSAT_8,42.33863379,27.8,2021-06-27,178,15,6
LC08_L1GT_083234_20210627_20210707_02_T2,2021-06-27 00:06:46.804330+00:00,LANDSAT_8,10.97408696,78.64,2021-06-27,178,0,6
LC08_L1GT_012010_20210625_20210707_02_T2,2021-06-25 15:18:38.047022+00:00,LANDSAT_8,42.41550774,99.68,2021-06-25,176,15,6
LC08_L1TP_082234_20210620_20210628_02_T1,2021-06-20 00:00:34.411909+00:00,LANDSAT_8,10.99745197,10.11,2021-06-20,171,0,6
LC08_L1TP_011010_20210618_20210628_02_T1,2021-06-18 15:12:25.552897+00:00,LANDSAT_8,42.47082739,0.17,2021-06-18,169,15,6
LC08_L1TP_084234_20210618_20210628_02_T2,2021-06-18 00:12:55.499702+00:00,LANDSAT_8,10.94333492,68.53,2021-06-18,169,0,6
LC08_L1TP_084233_20210618_20210628_02_T2,2021-06-18 00:12:31.604427+00:00,LANDSAT_8,9.5979667,69.23,2021-06-18,169,0,6
LC08_L1TP_013010_20210616_20210622_02_T1,2021-06-16 15:24:46.644941+00:00,LANDSAT_8,42.42492818,60.74,2021-06-16,167,15,6
LC08_L1TP_081234_20210612_20210621_02_T1,2021-06-12 23:54:21.511381+00:00,LANDSAT_8,10.69316567,37.3,2021-06-12,163,23,6
LC08_L1TP_010011_20210611_20210622_02_T1,2021-06-11 15:06:36.429130+00:00,LANDSAT_8,43.4504879,65.22,2021-06-11,162,15,6
LC08_L1TP_010010_20210611_20210622_02_T1,2021-06-11 15:06:12.542326+00:00,LANDSAT_8,42.18750083,17.76,2021-06-11,162,15,6
LC08_L1TP_083234_20210611_20210621_02_T1,2021-06-11 00:06:42.438354+00:00,LANDSAT_8,10.54880229,16.07,2021-06-11,162,0,6
LC08_L1TP_012010_20210609_20210615_02_T1,2021-06-09 15:18:33.448158+00:00,LANDSAT_8,42.04560998,1.4,2021-06-09,160,15,6
LC08_L1TP_082234_20210604_20210614_02_T1,2021-06-04 00:00:28.797351+00:00,LANDSAT_8,9.84318762,11.88,2021-06-04,155,0,6
LC08_L1TP_011010_20210602_20210608_02_T1,2021-06-02 15:12:19.701422+00:00,LANDSAT_8,41.33431933,0.03,2021-06-02,153,15,6
LC08_L1TP_084234_20210602_20210607_02_T1,2021-06-02 00:12:49.525522+00:00,LANDSAT_8,9.58754474,12.14,2021-06-02,153,0,6
LC08_L1TP_084233_20210602_20210607_02_T1,2021-06-02 00:12:25.638719+00:00,LANDSAT_8,8.23940587,1.56,2021-06-02,153,0,6
LC08_L1GT_013010_20210531_20210608_02_T2,2021-05-31 15:24:40.433800+00:00,LANDSAT_8,41.0734153,99.99,2021-05-31,151,15,5
LC08_L1TP_081234_20210527_20210607_02_T1,2021-05-27 23:54:14.673885+00:00,LANDSAT_8,8.84547349,56.29,2021-05-27,147,23,5
LC08_L1TP_010011_20210526_20210529_02_T1,2021-05-26 15:06:29.346092+00:00,LANDSAT_8,41.57811766,93.57,2021-05-26,146,15,5
LC08_L1TP_010010_20210526_20210529_02_T1,2021-05-26 15:06:05.455053+00:00,LANDSAT_8,40.30473689,73.28,2021-05-26,146,15,5
LC08_L1TP_083234_20210526_20210529_02_T1,2021-05-26 00:06:35.253741+00:00,LANDSAT_8,8.51199539,29.05,2021-05-26,146,0,5
LC08_L1TP_012010_20210524_20210529_02_T1,2021-05-24 15:18:26.009532+00:00,LANDSAT_8,39.95646906,74.58,2021-05-24,144,15,5
LC08_L1TP_082234_20210519_20210529_02_T1,2021-05-19 00:00:20.363893+00:00,LANDSAT_8,7.1694782,21.41,2021-05-19,139,0,5
LC08_L1TP_011010_20210517_20210525_02_T1,2021-05-17 15:12:11.009647+00:00,LANDSAT_8,38.54368803,12.08,2021-05-17,137,15,5
LC08_L1GT_084234_20210517_20210524_02_T2,2021-05-17 00:12:40.727911+00:00,LANDSAT_8,6.74245058,50.2,2021-05-17,137,0,5
LC08_L1TP_084233_20210517_20210524_02_T2,2021-05-17 00:12:16.832637+00:00,LANDSAT_8,5.39764634,24.51,2021-05-17,137,0,5
LC08_L1TP_013010_20210515_20210525_02_T1,2021-05-15 15:24:31.352556+00:00,LANDSAT_8,38.09125964,13.14,2021-05-15,135,15,5
LC08_L1GT_081234_20210511_20210524_02_T2,2021-05-11 23:54:04.885541+00:00,LANDSAT_8,5.58659742,36.38,2021-05-11,131,23,5
LC08_L1TP_010011_20210510_20210518_02_T1,2021-05-10 15:06:19.269856+00:00,LANDSAT_8,38.13557752,58.73,2021-05-10,130,15,5
LC08_L1GT_010010_20210510_20210518_02_T2,2021-05-10 15:05:55.370345+00:00,LANDSAT_8,36.85862653,64.85,2021-05-10,130,15,5
LC08_L1GT_083234_20210510_20210517_02_T2,2021-05-10 00:06:25.075846+00:00,LANDSAT_8,5.09677665,58.71,2021-05-10,130,0,5
LC08_L1TP_012010_20210508_20210518_02_T1,2021-05-08 15:18:15.535153+00:00,LANDSAT_8,36.33362604,8.78,2021-05-08,128,15,5
LC08_L1TP_011010_20210501_20210508_02_T1,2021-05-01 15:12:06.914433+00:00,LANDSAT_8,34.3387279,0.0,2021-05-01,121,15,5
LC08_L1TP_013010_20210429_20210508_02_T1,2021-04-29 15:24:29.862296+00:00,LANDSAT_8,33.73255178,3.91,2021-04-29,119,15,4
LC08_L1TP_010011_20210424_20210501_02_T1,2021-04-24 15:06:24.307459+00:00,LANDSAT_8,33.40896947,11.39,2021-04-24,114,15,4
LC08_L1TP_010010_20210424_20210501_02_T1,2021-04-24 15:06:00.441836+00:00,LANDSAT_8,32.13814926,55.04,2021-04-24,114,15,4
LC08_L1TP_012010_20210422_20210430_02_T1,2021-04-22 15:18:23.199362+00:00,LANDSAT_8,31.47872475,46.6,2021-04-22,112,15,4
LC08_L1TP_011010_20210415_20210424_02_T1,2021-04-15 15:12:15.875538+00:00,LANDSAT_8,29.05448768,12.51,2021-04-15,105,15,4
LC08_L1GT_013010_20210413_20210423_02_T2,2021-04-13 15:24:38.382984+00:00,LANDSAT_8,28.33875513,92.49,2021-04-13,103,15,4
LC08_L1TP_010011_20210408_20210416_02_T1,2021-04-08 15:06:31.743997+00:00,LANDSAT_8,27.75330479,100.0,2021-04-08,98,15,4
LC08_L1TP_010010_20210408_20210416_02_T1,2021-04-08 15:06:07.874138+00:00,LANDSAT_8,26.49243519,29.14,2021-04-08,98,15,4
LC08_L1GT_012010_20210406_20210415_02_T2,2021-04-06 15:18:30.229311+00:00,LANDSAT_8,25.74378626,100.0,2021-04-06,96,15,4
LC08_L1GT_011010_20210330_20210409_02_T2,2021-03-30 15:12:21.570891+00:00,LANDSAT_8,23.05422404,100.0,2021-03-30,89,15,3
LC08_L1TP_013010_20210328_20210402_02_T1,2021-03-28 15:24:43.714115+00:00,LANDSAT_8,22.27703653,1.07,2021-03-28,87,15,3
LC08_L1TP_010011_20210323_20210402_02_T1,2021-03-23 15:06:36.151186+00:00,LANDSAT_8,21.55120102,61.65,2021-03-23,82,15,3
LC08_L1GT_010010_20210323_20210402_02_T2,2021-03-23 15:06:12.285563+00:00,LANDSAT_8,20.30368095,100.0,2021-03-23,82,15,3
LC08_L1TP_012010_20210321_20210401_02_T1,2021-03-21 15:18:34.250834+00:00,LANDSAT_8,19.51444039,39.47,2021-03-21,80,15,3
LC08_L1TP_011010_20210314_20210328_02_T1,2021-03-14 15:12:26.054330+00:00,LANDSAT_8,16.73343613,3.84,2021-03-14,73,15,3
LC08_L1TP_013010_20210312_20210317_02_T1,2021-03-12 15:24:48.968600+00:00,LANDSAT_8,15.9442858,14.72,2021-03-12,71,15,3
LC08_L1TP_010011_20210307_20210317_02_T1,2021-03-07 15:06:43.363286+00:00,LANDSAT_8,15.20682728,26.62,2021-03-07,66,15,3
LC08_L1GT_010010_20210307_20210317_02_T2,2021-03-07 15:06:19.489190+00:00,LANDSAT_8,13.97051584,99.99,2021-03-07,66,15,3
LC08_L1TP_012010_20210305_20210311_02_T1,2021-03-05 15:18:42.251130+00:00,LANDSAT_8,13.19363949,11.54,2021-03-05,64,15,3
LC08_L1TP_011010_20210226_20210303_02_T1,2021-02-26 15:12:34.941345+00:00,LANDSAT_8,10.51148104,29.64,2021-02-26,57,15,2
LC08_L1TP_013010_20210224_20210303_02_T1,2021-02-24 15:24:57.444968+00:00,LANDSAT_8,9.76617904,29.77,2021-02-24,55,15,2
LC08_L1TP_010011_20210219_20210219_02_T1,2021-02-19 15:06:50.798041+00:00,LANDSAT_8,9.16377687,20.02,2021-02-19,50,15,2
LC08_L1GT_010010_20210219_20220825_02_T2,2021-02-19 15:06:26.932418+00:00,LANDSAT_8,7.9339602,5.14,2021-02-19,50,15,2
LC08_L1TP_012010_20210217_20210301_02_T1,2021-02-17 15:18:49.258214+00:00,LANDSAT_8,7.22538061,5.77,2021-02-17,48,15,2
LC09_L1TP_011010_20220629_20230409_02_T1,2022-06-29 15:12:27.071601+00:00,LANDSAT_9,42.24611547,95.15,2022-06-29,180,15,6
LC09_L1TP_084234_20220629_20230409_02_T1,2022-06-29 00:12:57.115347+00:00,LANDSAT_9,10.92047877,0.14,2022-06-29,180,0,6
LC09_L1TP_084233_20220629_20230409_02_T1,2022-06-29 00:12:33.232803+00:00,LANDSAT_9,9.58130705,0.49,2022-06-29,180,0,6
LC08_L1TP_012010_20220628_20220706_02_T1,2022-06-28 15:18:59.692413+00:00,LANDSAT_8,42.30344607,0.59,2022-06-28,179,15,6
LC09_L1TP_013010_20220627_20230409_02_T1,2022-06-27 15:24:48.964542+00:00,LANDSAT_9,42.34761761,10.12,2022-06-27,178,15,6
LC09_L1GT_081234_20220623_20230410_02_T2,2022-06-23 23:54:23.670688+00:00,LANDSAT_9,11.02943367,79.86,2022-06-23,174,23,6
LC08_L1GT_082234_20220623_20220705_02_T2,2022-06-23 00:00:56.327230+00:00,LANDSAT_8,11.00902301,99.95,2022-06-23,174,0,6
LC09_L1GT_010011_20220622_20230411_02_T2,2022-06-22 15:06:36.488029+00:00,LANDSAT_9,43.73596169,96.97,2022-06-22,173,15,6
LC09_L1GT_010010_20220622_20230411_02_T2,2022-06-22 15:06:12.592778+00:00,LANDSAT_9,42.48231969,62.08,2022-06-22,173,15,6
LC09_L1GT_083234_20220622_20230410_02_T2,2022-06-22 00:06:41.264052+00:00,LANDSAT_9,11.02515099,99.97,2022-06-22,173,0,6
LC08_L1GT_011010_20220621_20220705_02_T2,2022-06-21 15:12:47.471118+00:00,LANDSAT_8,42.49114225,90.21,2022-06-21,172,15,6
LC08_L1TP_084234_20220621_20220701_02_T1,2022-06-21 00:13:17.370659+00:00,LANDSAT_8,10.99134353,2.25,2022-06-21,172,0,6
LC08_L1TP_084233_20220621_20220701_02_T2,2022-06-21 00:12:53.479619+00:00,LANDSAT_8,9.64668111,47.73,2022-06-21,172,0,6
LC09_L1TP_012010_20220620_20230411_02_T1,2022-06-20 15:18:30.122624+00:00,LANDSAT_9,42.48802107,7.02,2022-06-20,171,15,6
LC08_L1TP_013010_20220619_20220630_02_T1,2022-06-19 15:25:08.450920+00:00,LANDSAT_8,42.48318718,13.26,2022-06-19,170,15,6
LC08_L1TP_081234_20220615_20220627_02_T1,2022-06-15 23:54:42.838710+00:00,LANDSAT_8,10.83282025,0.01,2022-06-15,166,23,6
LC09_L1TP_082234_20220615_20230412_02_T2,2022-06-15 00:00:19.727964+00:00,LANDSAT_9,10.80437253,9.42,2022-06-15,166,0,6
LC08_L1TP_010011_20220614_20220617_02_T1,2022-06-14 15:06:57.496452+00:00,LANDSAT_8,43.60337718,54.59,2022-06-14,165,15,6
LC08_L1TP_010010_20220614_20220617_02_T1,2022-06-14 15:06:33.605413+00:00,LANDSAT_8,42.3412531,70.0,2022-06-14,165,15,6
LC08_L1TP_083234_20220614_20220616_02_T1,2022-06-14 00:07:03.348210+00:00,LANDSAT_8,10.7242325,49.39,2022-06-14,165,0,6
LC09_L1TP_011010_20220613_20230412_02_T1,2022-06-13 15:12:10.242754+00:00,LANDSAT_9,42.29017077,81.54,2022-06-13,164,15,6
LC09_L1GT_084234_20220613_20230412_02_T2,2022-06-13 00:12:39.680720+00:00,LANDSAT_9,10.68314631,89.02,2022-06-13,164,0,6
LC09_L1GT_084233_20220613_20230412_02_T2,2022-06-13 00:12:15.798178+00:00,LANDSAT_9,9.33714789,89.8,2022-06-13,164,0,6
LC08_L1TP_012010_20220612_20220617_02_T1,2022-06-12 15:18:54.017652+00:00,LANDSAT_8,42.23678841,91.01,2022-06-12,163,15,6
LC09_L1TP_013010_20220611_20230413_02_T1,2022-06-11 15:24:30.093852+00:00,LANDSAT_9,42.17221055,65.74,2022-06-11,162,15,6
LC09_L1TP_081234_20220607_20230414_02_T2,2022-06-07 23:54:04.003489+00:00,LANDSAT_9,10.26524401,0.0,2022-06-07,158,23,6
LC08_L1TP_082234_20220607_20220609_02_T1,2022-06-07 00:00:47.568521+00:00,LANDSAT_8,10.1392463,0.02,2022-06-07,158,0,6
LC09_L1TP_010011_20220606_20230414_02_T1,2022-06-06 15:06:19.514883+00:00,LANDSAT_9,43.02282099,1.31,2022-06-06,157,15,6
LC09_L1TP_010010_20220606_20230414_02_T1,2022-06-06 15:05:55.628103+00:00,LANDSAT_9,41.75679429,0.03,2022-06-06,157,15,6
LC09_L1TP_083234_20220606_20230414_02_T1,2022-06-06 00:06:25.591328+00:00,LANDSAT_9,10.05532306,0.74,2022-06-06,157,0,6
LC08_L1TP_011010_20220605_20220610_02_T1,2022-06-05 15:12:37.996580+00:00,LANDSAT_8,41.65609753,0.02,2022-06-05,156,15,6
LC08_L1TP_084234_20220605_20220609_02_T1,2022-06-05 00:13:07.557340+00:00,LANDSAT_8,9.91719756,0.25,2022-06-05,156,0,6
LC08_L1TP_084233_20220605_20220609_02_T1,2022-06-05 00:12:43.670536+00:00,LANDSAT_8,8.56852016,0.3,2022-06-05,156,0,6
LC09_L1TP_012010_20220604_20230414_02_T1,2022-06-04 15:18:17.160863+00:00,LANDSAT_9,41.54484074,1.12,2022-06-04,155,15,6
LC08_L1TP_013010_20220603_20220610_02_T1,2022-06-03 15:24:57.938848+00:00,LANDSAT_8,41.43109748,65.31,2022-06-03,154,15,6
LC08_L1GT_081234_20220530_20220609_02_T2,2022-05-30 23:54:30.569248+00:00,LANDSAT_8,9.2538447,67.37,2022-05-30,150,23,5
LC09_L1TP_082234_20220530_20230415_02_T2,2022-05-30 00:00:13.844257+00:00,LANDSAT_9,9.12965983,18.17,2022-05-30,150,0,5
LC08_L1TP_010011_20220529_20220603_02_T1,2022-05-29 15:06:44.612958+00:00,LANDSAT_8,42.02301328,52.0,2022-05-29,149,15,5
LC08_L1TP_010010_20220529_20220603_02_T1,2022-05-29 15:06:20.721918+00:00,LANDSAT_8,40.7497649,65.0,2022-05-29,149,15,5
LC08_L1GT_083234_20220529_20220602_02_T2,2022-05-29 00:06:50.189505+00:00,LANDSAT_8,8.9498829,81.76,2022-05-29,149,0,5
LC09_L1TP_011010_20220528_20230415_02_T1,2022-05-28 15:12:05.083354+00:00,LANDSAT_9,40.59344204,75.52,2022-05-28,148,15,5
LC09_L1GT_084234_20220528_20230415_02_T2,2022-05-28 00:12:34.919482+00:00,LANDSAT_9,8.81463037,61.74,2022-05-28,148,0,5
LC09_L1GT_084233_20220528_20230415_02_T2,2022-05-28 00:12:11.036937+00:00,LANDSAT_9,7.46734332,36.35,2022-05-28,148,0,5
LC08_L1TP_012010_20220527_20220603_02_T1,2022-05-27 15:18:40.350678+00:00,LANDSAT_8,40.43476308,73.35,2022-05-27,147,15,5
LC09_L1TP_013010_20220526_20230415_02_T1,2022-05-26 15:24:26.416968+00:00,LANDSAT_9,40.26468318,14.9,2022-05-26,146,15,5
LC09_L1TP_081234_20220522_20230415_02_T1,2022-05-22 23:54:02.257965+00:00,LANDSAT_9,7.88919036,55.85,2022-05-22,142,23,5
LC08_L1GT_082234_20220522_20220524_02_T2,2022-05-22 00:00:39.434112+00:00,LANDSAT_8,7.70644179,91.27,2022-05-22,142,0,5
LC09_L1TP_010011_20220521_20230415_02_T1,2022-05-21 15:06:18.341121+00:00,LANDSAT_9,40.60784834,73.57,2022-05-21,141,15,5
LC09_L1TP_010010_20220521_20230415_02_T1,2022-05-21 15:05:54.479757+00:00,LANDSAT_9,39.33477919,23.13,2022-05-21,141,15,5
LC09_L1TP_083234_20220521_20230415_02_T1,2022-05-21 00:06:23.837199+00:00,LANDSAT_9,7.49696264,24.03,2022-05-21,141,0,5
LC08_L1TP_011010_20220520_20220525_02_T1,2022-05-20 15:12:31.056725+00:00,LANDSAT_8,39.13547161,0.18,2022-05-20,140,15,5
LC08_L1TP_084234_20220520_20220524_02_T2,2022-05-20 00:13:01.125808+00:00,LANDSAT_8,7.30689983,0.03,2022-05-20,140,0,5
LC08_L1TP_084233_20220520_20220524_02_T2,2022-05-20 00:12:37.230533+00:00,LANDSAT_8,5.96016031,0.75,2022-05-20,140,0,5
LC09_L1TP_012010_20220519_20230416_02_T1,2022-05-19 15:18:16.308911+00:00,LANDSAT_9,38.92421132,10.76,2022-05-19,139,15,5
LC08_L1TP_013010_20220518_20220525_02_T1,2022-05-18 15:24:52.566219+00:00,LANDSAT_8,38.71358092,30.75,2022-05-18,138,15,5
LC08_L1TP_081234_20220514_20220519_02_T1,2022-05-14 23:54:27.695943+00:00,LANDSAT_8,6.21696244,14.21,2022-05-14,134,23,5
LC09_L1TP_082234_20220514_20230416_02_T2,2022-05-14 00:00:19.083444+00:00,LANDSAT_9,5.96700899,33.93,2022-05-14,134,0,5
LC08_L1TP_010011_20220513_20220519_02_T1,2022-05-13 15:06:42.578424+00:00,LANDSAT_8,38.83351091,80.7,2022-05-13,133,15,5
LC08_L1TP_010010_20220513_20220519_02_T1,2022-05-13 15:06:18.687385+00:00,LANDSAT_8,37.55577595,7.43,2022-05-13,133,15,5
LC09_L1TP_011010_20220512_20230416_02_T1,2022-05-12 15:12:12.398121+00:00,LANDSAT_9,37.30723715,2.6,2022-05-12,132,15,5
LC08_L1TP_012010_20220511_20220519_02_T1,2022-05-11 15:18:39.425748+00:00,LANDSAT_8,37.0586584,0.04,2022-05-11,131,15,5
LC09_L1TP_013010_20220510_20230417_02_T1,2022-05-10 15:24:35.561551+00:00,LANDSAT_9,36.80025201,19.01,2022-05-10,130,15,5
LC09_L1TP_010011_20220505_20230417_02_T1,2022-05-05 15:06:30.162668+00:00,LANDSAT_9,36.71195509,1.14,2022-05-05,125,15,5
LC09_L1TP_010010_20220505_20230417_02_T1,2022-05-05 15:06:06.301304+00:00,LANDSAT_9,35.43731225,0.0,2022-05-05,125,15,5
LC08_L1GT_011010_20220504_20220511_02_T2,2022-05-04 15:12:24.328109+00:00,LANDSAT_8,35.15465384,41.72,2022-05-04,124,15,5
LC09_L1TP_012010_20220503_20230418_02_T1,2022-05-03 15:18:28.952197+00:00,LANDSAT_9,34.86338086,0.84,2022-05-03,123,15,5
LC08_L1TP_013010_20220502_20220511_02_T1,2022-05-02 15:24:44.418597+00:00,LANDSAT_8,34.57160608,2.25,2022-05-02,122,15,5
LC08_L1GT_010011_20220427_20220503_02_T2,2022-04-27 15:06:33.160036+00:00,LANDSAT_8,34.30442171,100.0,2022-04-27,117,15,4
LC08_L1GT_010010_20220427_20220503_02_T2,2022-04-27 15:06:09.264760+00:00,LANDSAT_8,33.03001735,100.0,2022-04-27,117,15,4
LC09_L1GT_011010_20220426_20230418_02_T2,2022-04-26 15:12:20.068231+00:00,LANDSAT_9,32.71012893,99.97,2022-04-26,116,15,4
LC08_L1TP_012010_20220425_20220503_02_T1,2022-04-25 15:18:32.112664+00:00,LANDSAT_8,32.39016804,55.57,2022-04-25,115,15,4
LC09_L1TP_013010_20220424_20230419_02_T1,2022-04-24 15:24:41.727942+00:00,LANDSAT_9,32.06287783,46.93,2022-04-24,114,15,4
LC09_L1TP_010011_20220419_20230421_02_T1,2022-04-19 15:06:34.872085+00:00,LANDSAT_9,31.64080022,48.64,2022-04-19,109,15,4
LC09_L1TP_010010_20220419_20230421_02_T1,2022-04-19 15:06:11.010720+00:00,LANDSAT_9,30.37234468,59.35,2022-04-19,109,15,4
LC08_L1TP_011010_20220418_20220427_02_T2,2022-04-18 15:12:24.064492+00:00,LANDSAT_8,30.02896369,88.65,2022-04-18,108,15,4
LC09_L1TP_012010_20220417_20230421_02_T1,2022-04-17 15:18:34.453773+00:00,LANDSAT_9,29.67888842,7.53,2022-04-17,107,15,4
LC08_L1TP_013010_20220416_20220420_02_T1,2022-04-16 15:24:46.116480+00:00,LANDSAT_8,29.32891279,0.56,2022-04-16,106,15,4
LC08_L1TP_010011_20220411_20220419_02_T1,2022-04-11 15:06:37.040082+00:00,LANDSAT_8,28.77917948,44.25,2022-04-11,101,15,4
LC08_L1TP_010010_20220411_20220419_02_T1,2022-04-11 15:06:13.165985+00:00,LANDSAT_8,27.51626743,21.35,2022-04-11,101,15,4
LC09_L1TP_011010_20220410_20230422_02_T1,2022-04-10 15:12:28.640942+00:00,LANDSAT_9,27.14989405,42.69,2022-04-10,100,15,4
LC08_L1TP_012010_20220409_20220419_02_T1,2022-04-09 15:18:33.926069+00:00,LANDSAT_8,26.77972097,32.82,2022-04-09,99,15,4
LC09_L1TP_013010_20220408_20230422_02_T1,2022-04-08 15:24:51.304531+00:00,LANDSAT_9,26.40826699,26.54,2022-04-08,98,15,4
