id,day,season,doy,hour,instrument,has_swir,sun_elevation,cloud,tier
LC08_L1TP_084233_20220621_20220701_02_T2,2022-06-21,2022,172,0,OLI,True,9.64668111,47.73,T2
LC09_L1TP_012010_20220620_20230411_02_T1,2022-06-20,2022,171,15,OLI,True,42.48802107,7.02,T1
LC08_L1TP_013010_20220619_20220630_02_T1,2022-06-19,2022,170,15,OLI,True,42.48318718,13.26,T1
LC08_L1TP_081234_20220615_20220627_02_T1,2022-06-15,2022,166,23,OLI,True,10.83282025,0.01,T1
LC09_L1TP_082234_20220615_20230412_02_T2,2022-06-15,2022,166,0,OLI,True,10.80437253,9.42,T2
LC08_L1TP_010011_20220614_20220617_02_T1,2022-06-14,2022,165,15,OLI,True,43.60337718,54.59,T1
LC08_L1TP_010010_20220614_20220617_02_T1,2022-06-14,2022,165,15,OLI,True,42.3412531,70.0,T1
LC08_L1TP_083234_20220614_20220616_02_T1,2022-06-14,2022,165,0,OLI,True,10.7242325,49.39,T1
LC09_L1TP_011010_20220613_20230412_02_T1,2022-06-13,2022,164,15,OLI,True,42.29017077,81.54,T1
LC09_L1GT_084234_20220613_20230412_02_T2,2022-06-13,2022,164,0,OLI,True,10.68314631,89.02,T2
LC09_L1GT_084233_20220613_20230412_02_T2,2022-06-13,2022,164,0,OLI,True,9.33714789,89.8,T2
LC08_L1TP_012010_20220612_20220617_02_T1,2022-06-12,2022,163,15,OLI,True,42.23678841,91.01,T1
LC09_L1TP_013010_20220611_20230413_02_T1,2022-06-11,2022,162,15,OLI,True,42.17221055,65.74,T1
LC09_L1TP_081234_20220607_20230414_02_T2,2022-06-07,2022,158,23,OLI,True,10.26524401,0.0,T2
LC08_L1TP_082234_20220607_20220609_02_T1,2022-06-07,2022,158,0,OLI,True,10.1392463,0.02,T1
LC09_L1TP_010011_20220606_20230414_02_T1,2022-06-06,2022,157,15,OLI,True,43.02282099,1.31,T1
LC09_L1TP_010010_20220606_20230414_02_T1,2022-06-06,2022,157,15,OLI,True,41.75679429,0.03,T1
LC09_L1TP_083234_20220606_20230414_02_T1,2022-06-06,2022,157,0,OLI,True,10.05532306,0.74,T1
LC08_L1TP_011010_20220605_20220610_02_T1,2022-06-05,2022,156,15,OLI,True,41.65609753,0.02,T1
LC08_L1TP_084234_20220605_20220609_02_T1,2022-06-05,2022,156,0,OLI,True,9.91719756,0.25,T1
LC08_L1TP_084233_20220605_20220609_02_T1,2022-06-05,2022,156,0,OLI,True,8.56852016,0.3,T1
LC09_L1TP_012010_20220604_20230414_02_T1,2022-06-04,2022,155,15,OLI,True,41.54484074,1.12,T1
LC08_L1TP_013010_20220603_20220610_02_T1,2022-06-03,2022,154,15,OLI,True,41.43109748,65.31,T1
LC08_L1GT_081234_20220530_20220609_02_T2,2022-05-30,2022,150,23,OLI,True,9.2538447,67.37,T2
LC09_L1TP_082234_20220530_20230415_02_T2,2022-05-30,2022,150,0,OLI,True,9.12965983,18.17,T2
LC08_L1TP_010011_20220529_20220603_02_T1,2022-05-29,2022,149,15,OLI,True,42.02301328,52.0,T1
LC08_L1TP_010010_20220529_20220603_02_T1,2022-05-29,2022,149,15,OLI,True,40.7497649,65.0,T1
LC08_L1GT_083234_20220529_20220602_02_T2,2022-05-29,2022,149,0,OLI,True,8.9498829,81.76,T2
LC09_L1TP_011010_20220528_20230415_02_T1,2022-05-28,2022,148,15,OLI,True,40.59344204,75.52,T1
LC09_L1GT_084234_20220528_20230415_02_T2,2022-05-28,2022,148,0,OLI,True,8.81463037,61.74,T2
LC09_L1GT_084233_20220528_20230415_02_T2,2022-05-28,2022,148,0,OLI,True,7.46734332,36.35,T2
LC08_L1TP_012010_20220527_20220603_02_T1,2022-05-27,2022,147,15,OLI,True,40.43476308,73.35,T1
LC09_L1TP_013010_20220526_20230415_02_T1,2022-05-26,2022,146,15,OLI,True,40.26468318,14.9,T1
LC09_L1TP_081234_20220522_20230415_02_T1,2022-05-22,2022,142,23,OLI,True,7.88919036,55.85,T1
LC08_L1GT_082234_20220522_20220524_02_T2,2022-05-22,2022,142,0,OLI,True,7.70644179,91.27,T2
LC09_L1TP_010011_20220521_20230415_02_T1,2022-05-21,2022,141,15,OLI,True,40.60784834,73.57,T1
LC09_L1TP_010010_20220521_20230415_02_T1,2022-05-21,2022,141,15,OLI,True,39.33477919,23.13,T1
LC09_L1TP_083234_20220521_20230415_02_T1,2022-05-21,2022,141,0,OLI,True,7.49696264,24.03,T1
LC08_L1TP_011010_20220520_20220525_02_T1,2022-05-20,2022,140,15,OLI,True,39.13547161,0.18,T1
LC08_L1TP_084234_20220520_20220524_02_T2,2022-05-20,2022,140,0,OLI,True,7.30689983,0.03,T2
LC08_L1TP_084233_20220520_20220524_02_T2,2022-05-20,2022,140,0,OLI,True,5.96016031,0.75,T2
LC09_L1TP_012010_20220519_20230416_02_T1,2022-05-19,2022,139,15,OLI,True,38.92421132,10.76,T1
LC08_L1TP_013010_20220518_20220525_02_T1,2022-05-18,2022,138,15,OLI,True,38.71358092,30.75,T1
LC08_L1TP_081234_20220514_20220519_02_T1,2022-05-14,2022,134,23,OLI,True,6.21696244,14.21,T1
LC09_L1TP_082234_20220514_20230416_02_T2,2022-05-14,2022,134,0,OLI,True,5.96700899,33.93,T2
LC08_L1TP_010011_20220513_20220519_02_T1,2022-05-13,2022,133,15,OLI,True,38.83351091,80.7,T1
LC08_L1TP_010010_20220513_20220519_02_T1,2022-05-13,2022,133,15,OLI,True,37.55577595,7.43,T1
LC09_L1TP_011010_20220512_20230416_02_T1,2022-05-12,2022,132,15,OLI,True,37.30723715,2.6,T1
LC08_L1TP_012010_20220511_20220519_02_T1,2022-05-11,2022,131,15,OLI,True,37.0586584,0.04,T1
LC09_L1TP_013010_20220510_20230417_02_T1,2022-05-10,2022,130,15,OLI,True,36.80025201,19.01,T1
LC09_L1TP_010011_20220505_20230417_02_T1,2022-05-05,2022,125,15,OLI,True,36.71195509,1.14,T1
LC09_L1TP_010010_20220505_20230417_02_T1,2022-05-05,2022,125,15,OLI,True,35.43731225,0.0,T1
LC08_L1GT_011010_20220504_20220511_02_T2,2022-05-04,2022,124,15,OLI,True,35.15465384,41.72,T2
LC09_L1TP_012010_20220503_20230418_02_T1,2022-05-03,2022,123,15,OLI,True,34.86338086,0.84,T1
LC08_L1TP_013010_20220502_20220511_02_T1,2022-05-02,2022,122,15,OLI,True,34.57160608,2.25,T1
LC08_L1GT_010011_20220427_20220503_02_T2,2022-04-27,2022,117,15,OLI,True,34.30442171,100.0,T2
LC08_L1GT_010010_20220427_20220503_02_T2,2022-04-27,2022,117,15,OLI,True,33.03001735,100.0,T2
LC09_L1GT_011010_20220426_20230418_02_T2,2022-04-26,2022,116,15,OLI,True,32.71012893,99.97,T2
LC08_L1TP_012010_20220425_20220503_02_T1,2022-04-25,2022,115,15,OLI,True,32.39016804,55.57,T1
LC09_L1TP_013010_20220424_20230419_02_T1,2022-04-24,2022,114,15,OLI,True,32.06287783,46.93,T1
LC09_L1TP_010011_20220419_20230421_02_T1,2022-04-19,2022,109,15,OLI,True,31.64080022,48.64,T1
LC09_L1TP_010010_20220419_20230421_02_T1,2022-04-19,2022,109,15,OLI,True,30.37234468,59.35,T1
LC08_L1TP_011010_20220418_20220427_02_T2,2022-04-18,2022,108,15,OLI,True,30.02896369,88.65,T2
LC09_L1TP_012010_20220417_20230421_02_T1,2022-04-17,2022,107,15,OLI,True,29.67888842,7.53,T1
LC08_L1TP_013010_20220416_20220420_02_T1,2022-04-16,2022,106,15,OLI,True,29.32891279,0.56,T1
LC08_L1TP_010011_20220411_20220419_02_T1,2022-04-11,2022,101,15,OLI,True,28.77917948,44.25,T1
LC08_L1TP_010010_20220411_20220419_02_T1,2022-04-11,2022,101,15,OLI,True,27.51626743,21.35,T1
LC09_L1TP_011010_20220410_20230422_02_T1,2022-04-10,2022,100,15,OLI,True,27.14989405,42.69,T1
LC08_L1TP_012010_20220409_20220419_02_T1,2022-04-09,2022,99,15,OLI,True,26.77972097,32.82,T1
LC09_L1TP_013010_20220408_20230422_02_T1,2022-04-08,2022,98,15,OLI,True,26.40826699,26.54,T1
LC09_L1TP_010011_20220403_20230423_02_T1,2022-04-03,2022,93,15,OLI,True,25.76261305,29.04,T1
LC09_L1TP_010010_20220403_20230423_02_T1,2022-04-03,2022,93,15,OLI,True,24.50598909,22.78,T1
LC08_L1TP_011010_20220402_20220411_02_T1,2022-04-02,2022,92,15,OLI,True,24.12246571,0.0,T1
LC09_L1TP_012010_20220401_20230423_02_T1,2022-04-01,2022,91,15,OLI,True,23.738175,24.36,T1
LC08_L1TP_013010_20220331_20220406_02_T1,2022-03-31,2022,90,15,OLI,True,23.35162402,36.22,T1
LC08_L1TP_010011_20220326_20220330_02_T1,2022-03-26,2022,85,15,OLI,True,22.63960055,53.5,T1
LC08_L1TP_010010_20220326_20220330_02_T1,2022-03-26,2022,85,15,OLI,True,21.38988355,99.99,T1
LC09_L1TP_011010_20220325_20230424_02_T1,2022-03-25,2022,84,15,OLI,True,20.99761208,100.0,T1
LC08_L1TP_012010_20220324_20220330_02_T2,2022-03-24,2022,83,15,OLI,True,20.6042143,100.0,T2
LC09_L1TP_013010_20220323_20230424_02_T1,2022-03-23,2022,82,15,OLI,True,20.2107016,10.21,T1
LO09_L1TP_010011_20220318_20230424_02_T1,2022-03-18,2022,77,15,?,False,19.4661251,100.0,T1
LO09_L1TP_010010_20220318_20230424_02_T1,2022-03-18,2022,77,15,?,False,18.22233089,100.0,T1
LC08_L1TP_011010_20220317_20220322_02_T1,2022-03-17,2022,76,15,OLI,True,17.82658149,0.28,T1
LO09_L1TP_012010_20220316_20230424_02_T1,2022-03-16,2022,75,15,?,False,17.43163837,96.87,T1
LC08_L1TP_013010_20220315_20220322_02_T1,2022-03-15,2022,74,15,OLI,True,17.03626607,45.83,T1
LC08_L1TP_010011_20220310_20220321_02_T1,2022-03-10,2022,69,15,OLI,True,16.29068354,7.25,T1
LC08_L1TP_010010_20220310_20220321_02_T1,2022-03-10,2022,69,15,OLI,True,15.05318462,33.78,T1
LC09_L1TP_011010_20220309_20230425_02_T1,2022-03-09,2022,68,15,OLI,True,14.66132173,74.39,T1
LC08_L1TP_012010_20220308_20220315_02_T1,2022-03-08,2022,67,15,OLI,True,14.2701988,6.15,T1
LC09_L1TP_013010_20220307_20230425_02_T1,2022-03-07,2022,66,15,OLI,True,13.88027223,57.25,T1
LC09_L1TP_010011_20220302_20230426_02_T1,2022-03-02,2022,61,15,OLI,True,13.16992349,100.0,T1
LC09_L1TP_010010_20220302_20230426_02_T1,2022-03-02,2022,61,15,OLI,True,11.93655024,100.0,T1
LC08_L1TP_011010_20220301_20220308_02_T1,2022-03-01,2022,60,15,OLI,True,11.55508295,0.7,T1
LC09_L1TP_012010_20220228_20230426_02_T1,2022-02-28,2022,59,15,OLI,True,11.17566548,16.63,T1
LC08_L1TP_013010_20220227_20220308_02_T1,2022-02-27,2022,58,15,OLI,True,10.7976928,26.57,T1
LC08_L1TP_010011_20220222_20220301_02_T2,2022-02-22,2022,53,15,OLI,True,10.16082581,100.0,T2
LC08_L1TP_010010_20220222_20220301_02_T1,2022-02-22,2022,53,15,OLI,True,8.93046068,100.0,T1
LC09_L1TP_011010_20220221_20230427_02_T1,2022-02-21,2022,52,15,OLI,True,8.56711961,11.09,T1
LC08_L1TP_012010_20220220_20220301_02_T1,2022-02-20,2022,51,15,OLI,True,8.20615367,100.0,T1
LC09_L1TP_013010_20220219_20230427_02_T1,2022-02-19,2022,50,15,OLI,True,7.84855067,99.95,T1
LC09_L1TP_010011_20220214_20230427_02_T1,2022-02-14,2022,45,15,OLI,True,7.32558419,78.41,T1
LC09_L1TP_081234_20230626_20230627_02_T1,2023-06-26,2023,177,23,OLI,True,11.01427537,12.56,T1
LC08_L1TP_082234_20230626_20230630_02_T2,2023-06-26,2023,177,0,OLI,True,11.02870119,1.79,T2
LC09_L1TP_010011_20230625_20230625_02_T1,2023-06-25,2023,176,15,OLI,True,43.67777862,15.22,T1
LC09_L1TP_010010_20230625_20230625_02_T1,2023-06-25,2023,176,15,OLI,True,42.42824519,6.32,T1
LC09_L1TP_083234_20230625_20230625_02_T1,2023-06-25,2023,176,0,OLI,True,11.0474729,25.3,T1
LC08_L1TP_011010_20230624_20230630_02_T1,2023-06-24,2023,175,15,OLI,True,42.45503502,57.98,T1
LC08_L1TP_084234_20230624_20230630_02_T2,2023-06-24,2023,175,0,OLI,True,11.04843394,62.39,T2
LC08_L1TP_084233_20230624_20230630_02_T2,2023-06-24,2023,175,0,OLI,True,9.70636832,49.52,T2
LC09_L1TP_012010_20230623_20230623_02_T1,2023-06-23,2023,174,15,OLI,True,42.47178636,63.92,T1
LC08_L1TP_013010_20230622_20230630_02_T1,2023-06-22,2023,173,15,OLI,True,42.48470173,86.42,T1
LC08_L1TP_081234_20230618_20230623_02_T1,2023-06-18,2023,169,23,OLI,True,10.98201002,40.25,T1
LC09_L1GT_082234_20230618_20230618_02_T2,2023-06-18,2023,169,0,OLI,True,10.95479056,69.27,T2
LC08_L1TP_010011_20230617_20230623_02_T1,2023-06-17,2023,168,15,OLI,True,43.69600867,85.74,T1
LC08_L1GT_010010_20230617_20230623_02_T2,2023-06-17,2023,168,15,OLI,True,42.43881718,55.8,T2
LC08_L1GT_083234_20230617_20230623_02_T2,2023-06-17,2023,168,0,OLI,True,10.90879811,83.64,T2
LC09_L1GT_011010_20230616_20230616_02_T2,2023-06-16,2023,167,15,OLI,True,42.40739044,99.99,T2
LC09_L1GT_084234_20230616_20230616_02_T2,2023-06-16,2023,167,0,OLI,True,10.8688845,88.64,T2
LC09_L1GT_084233_20230616_20230616_02_T2,2023-06-16,2023,167,0,OLI,True,9.52391137,55.31,T2
LC08_L1TP_012010_20230615_20230622_02_T1,2023-06-15,2023,166,15,OLI,True,42.37192181,21.7,T1
LC09_L1TP_013010_20230614_20230615_02_T1,2023-06-14,2023,165,15,OLI,True,42.32434408,42.47,T1
LC09_L1GT_081234_20230610_20230611_02_T2,2023-06-10,2023,161,23,OLI,True,10.49773627,63.85,T2
LC08_L1GT_082234_20230610_20230614_02_T2,2023-06-10,2023,161,0,OLI,True,10.44607197,100.0,T2
LC09_L1TP_010011_20230609_20230610_02_T1,2023-06-09,2023,160,15,OLI,True,43.26422518,39.29,T1
LC09_L1TP_010010_20230609_20230610_02_T1,2023-06-09,2023,160,15,OLI,True,42.00296674,0.43,T1
LC09_L1TP_083234_20230609_20230610_02_T2,2023-06-09,2023,160,0,OLI,True,10.3192068,13.66,T2
LC08_L1TP_011010_20230608_20230614_02_T1,2023-06-08,2023,159,15,OLI,True,41.92169663,30.35,T1
LC08_L1GT_084234_20230608_20230614_02_T2,2023-06-08,2023,159,0,OLI,True,10.25776947,40.56,T2
LC08_L1TP_084233_20230608_20230614_02_T2,2023-06-08,2023,159,0,OLI,True,8.91044506,45.36,T2
LC09_L1TP_012010_20230607_20230607_02_T1,2023-06-07,2023,158,15,OLI,True,41.82785526,92.11,T1
LC08_L1TP_013010_20230606_20230613_02_T1,2023-06-06,2023,157,15,OLI,True,41.7333146,80.16,T1
LC08_L1GT_081234_20230602_20230607_02_T2,2023-06-02,2023,153,23,OLI,True,9.67922803,98.6,T2
LC09_L1GT_082234_20230602_20230602_02_T2,2023-06-02,2023,153,0,OLI,True,9.50229729,79.35,T2
LC08_L1TP_010011_20230601_20230607_02_T1,2023-06-01,2023,152,15,OLI,True,42.41214902,87.11,T1
LC08_L1GT_010010_20230601_20230607_02_T2,2023-06-01,2023,152,15,OLI,True,41.14282309,78.38,T2
LC08_L1GT_083234_20230601_20230607_02_T2,2023-06-01,2023,152,0,OLI,True,9.40706756,99.94,T2
LC09_L1GT_011010_20230531_20230531_02_T2,2023-05-31,2023,151,15,OLI,True,41.00385074,98.66,T2
LC09_L1GT_084234_20230531_20230531_02_T2,2023-05-31,2023,151,0,OLI,True,9.21627769,100.0,T2
LC09_L1GT_084233_20230531_20230531_02_T2,2023-05-31,2023,151,0,OLI,True,7.87025401,100.0,T2
LC08_L1GT_012010_20230530_20230607_02_T2,2023-05-30,2023,150,15,OLI,True,40.86285842,97.62,T2
LC09_L1TP_013010_20230529_20230601_02_T1,2023-05-29,2023,149,15,OLI,True,40.71138584,25.22,T1
LC09_L1TP_081234_20230525_20230526_02_T2,2023-05-25,2023,145,23,OLI,True,8.39705506,23.91,T2
LC08_L1TP_082234_20230525_20230602_02_T2,2023-05-25,2023,145,0,OLI,True,8.27052556,41.29,T2
LC09_L1TP_010011_20230524_20230524_02_T1,2023-05-24,2023,144,15,OLI,True,41.13774554,29.26,T1
LC09_L1TP_010010_20230524_20230524_02_T1,2023-05-24,2023,144,15,OLI,True,39.86568483,8.55,T1
LC09_L1GT_083234_20230524_20230524_02_T2,2023-05-24,2023,144,0,OLI,True,8.03342804,80.92,T2
LC08_L1GT_011010_20230523_20230602_02_T2,2023-05-23,2023,143,15,OLI,True,39.68085939,99.26,T2
LC08_L1TP_084234_20230523_20230602_02_T1,2023-05-23,2023,143,0,OLI,True,7.89903253,25.85,T1
LC08_L1TP_084233_20230523_20230602_02_T2,2023-05-23,2023,143,0,OLI,True,6.55315885,8.74,T2
LC09_L1TP_012010_20230522_20230522_02_T1,2023-05-22,2023,142,15,OLI,True,39.48770685,3.82,T1
LC08_L1GT_013010_20230521_20230602_02_T2,2023-05-21,2023,141,15,OLI,True,39.29061662,95.02,T2
LC08_L1TP_081234_20230517_20230524_02_T1,2023-05-17,2023,137,23,OLI,True,6.87495945,57.17,T1
LC09_L1TP_082234_20230517_20230517_02_T1,2023-05-17,2023,137,0,OLI,True,6.59401332,10.23,T1
LC08_L1TP_010011_20230516_20230523_02_T1,2023-05-16,2023,136,15,OLI,True,39.4798558,12.69,T1
LC08_L1TP_010010_20230516_20230523_02_T1,2023-05-16,2023,136,15,OLI,True,38.2059875,36.32,T1
LC08_L1TP_083234_20230516_20230523_02_T1,2023-05-16,2023,136,0,OLI,True,6.3959484,43.45,T1
LC09_L1TP_011010_20230515_20230515_02_T1,2023-05-15,2023,135,15,OLI,True,37.97516807,0.69,T1
LC09_L1GT_084234_20230515_20230515_02_T2,2023-05-15,2023,135,0,OLI,True,6.14123608,66.92,T2
LC09_L1TP_084233_20230515_20230515_02_T1,2023-05-15,2023,135,0,OLI,True,4.79914681,33.05,T1
LC08_L1TP_012010_20230514_20230523_02_T1,2023-05-14,2023,134,15,OLI,True,37.73777931,70.54,T1
LC09_L1TP_013010_20230513_20230513_02_T2,2023-05-13,2023,133,15,OLI,True,37.49627936,66.38,T2
LC09_L1GT_081234_20230509_20230510_02_T2,2023-05-09,2023,129,23,OLI,True,4.92311056,15.63,T2
LC09_L1GT_010011_20230508_20230508_02_T2,2023-05-08,2023,128,15,OLI,True,37.47600571,68.57,T2
LC09_L1GT_010010_20230508_20230508_02_T2,2023-05-08,2023,128,15,OLI,True,36.20119648,93.35,T2
LC08_L1TP_011010_20230507_20230517_02_T1,2023-05-07,2023,127,15,OLI,True,35.92822919,63.11,T1
LC09_L1TP_012010_20230506_20230506_02_T1,2023-05-06,2023,126,15,OLI,True,35.65280283,76.88,T1
LC08_L1TP_013010_20230505_20230509_02_T1,2023-05-05,2023,125,15,OLI,True,35.37093296,54.01,T1
LC08_L1TP_010011_20230430_20230509_02_T1,2023-04-30,2023,120,15,OLI,True,35.16132614,0.01,T1
LC08_L1TP_010010_20230430_20230509_02_T1,2023-04-30,2023,120,15,OLI,True,33.88869439,0.0,T1
LC09_L1TP_011010_20230429_20230429_02_T1,2023-04-29,2023,119,15,OLI,True,33.58259916,0.01,T1
LC08_L1TP_012010_20230428_20230508_02_T1,2023-04-28,2023,118,15,OLI,True,33.27066494,0.16,T1
LC09_L1TP_013010_20230427_20230427_02_T1,2023-04-27,2023,117,15,OLI,True,32.95634619,11.38,T1
LC09_L1TP_010011_20230422_20230422_02_T1,2023-04-22,2023,112,15,OLI,True,32.58364601,40.92,T1
LC09_L1TP_010010_20230422_20230422_02_T1,2023-04-22,2023,112,15,OLI,True,31.31372922,24.98,T1
LO08_L1TP_011010_20230421_20230425_02_T1,2023-04-21,2023,111,15,?,False,30.97608828,57.03,T1
LC09_L1TP_012010_20230420_20230420_02_T1,2023-04-20,2023,110,15,OLI,True,30.63662154,0.23,T1
LC08_L1GT_013010_20230419_20230429_02_T2,2023-04-19,2023,109,15,OLI,True,30.2925683,99.96,T2
LC08_L1TP_010011_20230414_20230428_02_T1,2023-04-14,2023,104,15,OLI,True,29.78332217,0.98,T1
LC08_L1TP_010010_20230414_20230428_02_T1,2023-04-14,2023,104,15,OLI,True,28.51883922,0.07,T1
LC09_L1TP_011010_20230413_20230413_02_T1,2023-04-13,2023,103,15,OLI,True,28.15923954,1.22,T1
LC08_L1TP_012010_20230412_20230421_02_T1,2023-04-12,2023,102,15,OLI,True,27.79529841,2.86,T1
LC09_L1TP_013010_20230411_20230411_02_T1,2023-04-11,2023,101,15,OLI,True,27.43082739,1.42,T1
LC09_L1TP_010011_20230406_20230406_02_T1,2023-04-06,2023,96,15,OLI,True,26.81674562,0.51,T1
LC09_L1TP_010010_20230406_20230406_02_T1,2023-04-06,2023,96,15,OLI,True,25.55769915,11.29,T1
LC08_L1TP_011010_20230405_20230412_02_T1,2023-04-05,2023,95,15,OLI,True,25.17850602,10.35,T1
LC09_L1TP_012010_20230404_20230404_02_T1,2023-04-04,2023,94,15,OLI,True,24.799412,10.17,T1
LC08_L1TP_013010_20230403_20230412_02_T1,2023-04-03,2023,93,15,OLI,True,24.41688255,0.18,T1
LC08_L1TP_010011_20230329_20230405_02_T1,2023-03-29,2023,88,15,OLI,True,23.7249577,0.1,T1
LC08_L1TP_010010_20230329_20230405_02_T1,2023-03-29,2023,88,15,OLI,True,22.47292609,1.23,T1
LC09_L1TP_011010_20230328_20230328_02_T1,2023-03-28,2023,87,15,OLI,True,22.08408726,0.0,T1
LC08_L1TP_012010_20230327_20230405_02_T1,2023-03-27,2023,86,15,OLI,True,21.69211666,0.02,T1
LC09_L1TP_013010_20230326_20230326_02_T1,2023-03-26,2023,85,15,OLI,True,21.30103447,0.02,T1
LC09_L1TP_010011_20230321_20230321_02_T1,2023-03-21,2023,80,15,OLI,True,20.56306621,13.65,T1
LC09_L1TP_010010_20230321_20230321_02_T1,2023-03-21,2023,80,15,OLI,True,19.31717727,1.98,T1
LC08_L1TP_011010_20230320_20230324_02_T1,2023-03-20,2023,79,15,OLI,True,18.92070578,19.08,T1
LC09_L1TP_012010_20230319_20230319_02_T1,2023-03-19,2023,78,15,OLI,True,18.5261446,26.52,T1
LC08_L1TP_013010_20230318_20230324_02_T1,2023-03-18,2023,77,15,OLI,True,18.1296503,5.87,T1
LC08_L1TP_010011_20230313_20230321_02_T1,2023-03-13,2023,72,15,OLI,True,17.37980818,0.01,T1
LC08_L1TP_010010_20230313_20230321_02_T1,2023-03-13,2023,72,15,OLI,True,16.14012977,9.05,T1
LC09_L1TP_011010_20230312_20230312_02_T1,2023-03-12,2023,71,15,OLI,True,15.74730643,0.02,T1
LC08_L1TP_012010_20230311_20230320_02_T1,2023-03-11,2023,70,15,OLI,True,15.3530751,0.02,T1
LC09_L1TP_013010_20230310_20230310_02_T1,2023-03-10,2023,69,15,OLI,True,14.96163228,0.13,T1
LC09_L1TP_010011_20230305_20230307_02_T1,2023-03-05,2023,64,15,OLI,True,14.23658514,0.79,T1
LC09_L1TP_010010_20230305_20230307_02_T1,2023-03-05,2023,64,15,OLI,True,13.00140629,36.98,T1
LC08_L1TP_011010_20230304_20230316_02_T1,2023-03-04,2023,63,15,OLI,True,12.6151888,100.0,T1
LC09_L1TP_012010_20230303_20230307_02_T1,2023-03-03,2023,62,15,OLI,True,12.23166232,3.21,T1
LC08_L1TP_013010_20230302_20230316_02_T1,2023-03-02,2023,61,15,OLI,True,11.84844866,5.01,T1
LC08_L1TP_010011_20230225_20230301_02_T1,2023-02-25,2023,56,15,OLI,True,11.18219584,17.75,T1
LC08_L1TP_010010_20230225_20230301_02_T1,2023-02-25,2023,56,15,OLI,True,9.95044404,57.28,T1
LC09_L1GT_011010_20230224_20230308_02_T2,2023-02-24,2023,55,15,OLI,True,9.58063031,100.0,T2
LC08_L1TP_012010_20230223_20230301_02_T1,2023-02-23,2023,54,15,OLI,True,9.21208886,15.41,T1
LC09_L1GT_013010_20230222_20230308_02_T2,2023-02-22,2023,53,15,OLI,True,8.8469352,68.47,T2
LC09_L1TP_010011_20230217_20230310_02_T1,2023-02-17,2023,48,15,OLI,True,8.27988404,20.42,T1
LC09_L1TP_010010_20230217_20230310_02_T1,2023-02-17,2023,48,15,OLI,True,7.04936702,74.22,T1
LC08_L1TP_011010_20230216_20230223_02_T2,2023-02-16,2023,47,15,OLI,True,6.70062598,73.52,T2
LC09_L1TP_012010_20230215_20230310_02_T1,2023-02-15,2023,46,15,OLI,True,6.3568008,36.68,T1
LC08_L1TP_013010_20230214_20230222_02_T1,2023-02-14,2023,45,15,OLI,True,6.01544387,4.48,T1
LC09_L1TP_081234_20240628_20240629_02_T1,2024-06-28,2024,180,23,OLI,True,10.94047015,38.81,T1
LC08_L1GT_082234_20240627_20240709_02_T2,2024-06-27,2024,179,23,OLI,True,10.97642717,74.03,T2
LC09_L1GT_010011_20240627_20240627_02_T2,2024-06-27,2024,179,15,OLI,True,43.56840994,98.78,T2
LC09_L1GT_010010_20240627_20240627_02_T2,2024-06-27,2024,179,15,OLI,True,42.32179674,70.95,T2
LC09_L1TP_083234_20240627_20240627_02_T1,2024-06-27,2024,179,0,OLI,True,10.97551994,10.54,T1
LC08_L1TP_011010_20240626_20240709_02_T1,2024-06-26,2024,178,15,OLI,True,42.36746663,54.84,T1
LC08_L1TP_084234_20240626_20240709_02_T1,2024-06-26,2024,178,0,OLI,True,11.03326216,65.54,T1
LC08_L1GT_084233_20240626_20240709_02_T2,2024-06-26,2024,178,0,OLI,True,9.69300287,68.87,T2
LC09_L1TP_012010_20240625_20240625_02_T1,2024-06-25,2024,177,15,OLI,True,42.39980642,72.85,T1
LC08_L1TP_013010_20240624_20240708_02_T1,2024-06-24,2024,176,15,OLI,True,42.43463421,68.43,T1
LC08_L1TP_081234_20240620_20240706_02_T2,2024-06-20,2024,172,23,OLI,True,11.06005935,0.02,T2
LC09_L1TP_082234_20240619_20240620_02_T1,2024-06-19,2024,171,23,OLI,True,11.00475671,1.83,T1
LC08_L1TP_010011_20240619_20240706_02_T1,2024-06-19,2024,171,15,OLI,True,43.73819092,52.99,T1
LC08_L1TP_010010_20240619_20240706_02_T1,2024-06-19,2024,171,15,OLI,True,42.48388041,3.64,T1
LC08_L1TP_083234_20240619_20240706_02_T1,2024-06-19,2024,171,0,OLI,True,11.02397261,17.37,T1
LC09_L1TP_011010_20240618_20240618_02_T1,2024-06-18,2024,170,15,OLI,True,42.46966264,10.4,T1
LC09_L1TP_084234_20240618_20240618_02_T2,2024-06-18,2024,170,0,OLI,True,10.95270629,72.57,T2
LC09_L1GT_084233_20240618_20240618_02_T2,2024-06-18,2024,170,0,OLI,True,9.61031568,98.23,T2
LC08_L1TP_012010_20240617_20240705_02_T1,2024-06-17,2024,169,15,OLI,True,42.4553487,12.82,T1
LC09_L1TP_013010_20240616_20240616_02_T1,2024-06-16,2024,168,15,OLI,True,42.42796018,0.38,T1
LC08_L1GT_014010_20240615_20240705_02_T2,2024-06-15,2024,167,15,OLI,True,42.3994995,99.99,T2
LC09_L1GT_081234_20240612_20240613_02_T2,2024-06-12,2024,164,23,OLI,True,10.7059783,99.96,T2
LC08_L1GT_082234_20240611_20240628_02_T2,2024-06-11,2024,163,23,OLI,True,10.68725919,99.06,T2
